directCorrectedElevation,directHeartRate,directTimestamp,directLongitude,directDoubleCadence,directLatitude,directElevation,directUncorrectedElevation,sumDuration,directRunCadence,directSpeed,sumDistance,sumMovingDuration,directFractionalCadence,sumElapsedDuration,directVerticalSpeed,elapsed_s
21.0,154.0,1788051136000.0,106.82179637253284,0.0,-6.208079634234309,21.0,38.400001525878906,1482.0,0.0,1.2599999904632568,2720.080078125,1482.0,0.0,1482.0,-0.17000000178813934,1482.0
19.799999237060547,155.0,1788051144000.0,106.82179528288543,0.0,-6.207987600937486,19.799999237060547,38.400001525878906,1490.0,0.0,1.25,2730.469970703125,1490.0,0.0,1490.0,-0.164000004529953,1490.0
19.399999618530273,155.0,1788051151000.0,106.82180961593986,0.0,-6.207899339497089,19.399999618530273,34.400001525878906,1497.0,0.0,1.2410000562667847,2740.280029296875,1497.0,0.0,1497.0,-0.054999999701976776,1497.0
19.200000762939453,155.0,1788051152000.0,106.82181204669178,0.0,-6.207889532670379,19.200000762939453,34.0,1498.0,0.0,1.2410000562667847,2741.39990234375,1498.0,0.0,1498.0,-0.09700000286102295,1498.0
19.0,155.0,1788051154000.0,106.82181883603334,115.0,-6.207864303141832,19.0,33.400001525878906,1500.0,57.0,1.25,2744.3701171875,1500.0,0.5,1500.0,-0.12399999797344208,1500.0
19.0,153.0,1788051157000.0,106.82183677330613,115.0,-6.207848377525806,19.0,32.400001525878906,1503.0,57.0,1.2599999904632568,2747.429931640625,1503.0,0.5,1503.0,-0.035999998450279236,1503.0
19.0,153.0,1788051158000.0,106.82185051962733,115.0,-6.207849299535155,19.0,32.20000076293945,1504.0,57.0,1.2599999904632568,2748.89990234375,1504.0,0.5,1504.0,0.05900000035762787,1504.0
18.799999237060547,153.0,1788051160000.0,106.8218731507659,115.0,-6.207825997844338,18.799999237060547,32.0,1506.0,57.0,1.2690000534057617,2752.919921875,1506.0,0.5,1506.0,-0.08500000089406967,1506.0
18.399999618530273,152.0,1788051162000.0,106.82188203558326,162.0,-6.207781238481402,18.399999618530273,32.0,1508.0,81.0,1.2879999876022339,2757.919921875,1508.0,0.0,1508.0,-0.22599999606609344,1508.0
18.200000762939453,151.0,1788051163000.0,106.82188773527741,165.0,-6.207760786637664,18.200000762939453,32.0,1509.0,82.0,1.315999984741211,2760.25,1509.0,0.5,1509.0,-0.20000000298023224,1509.0
17.399999618530273,150.0,1788051166000.0,106.82189544662833,168.0,-6.207692725583911,17.399999618530273,32.0,1512.0,84.0,1.7079999446868896,2767.820068359375,1512.0,0.0,1512.0,-0.23600000143051147,1512.0
17.0,152.0,1788051169000.0,106.82191179133952,166.0,-6.20763698592782,17.0,32.0,1515.0,83.0,1.9220000505447388,2774.340087890625,1515.0,0.0,1515.0,-0.1809999942779541,1515.0
16.600000381469727,153.0,1788051171000.0,106.82192319072783,166.0,-6.207605469971895,16.600000381469727,32.0,1517.0,83.0,2.00600004196167,2778.1201171875,1517.0,0.0,1517.0,-0.15000000596046448,1517.0
15.600000381469727,156.0,1788051175000.0,106.82193534448743,166.0,-6.207513688132167,15.600000381469727,32.79999923706055,1521.0,83.0,2.118000030517578,2788.360107421875,1521.0,0.0,1521.0,-0.23399999737739563,1521.0
15.199999809265137,159.0,1788051178000.0,106.82194917462766,164.0,-6.20744445361197,15.199999809265137,33.79999923706055,1524.0,82.0,2.2109999656677246,2796.14990234375,1524.0,0.0,1524.0,-0.16599999368190765,1524.0
14.800000190734863,160.0,1788051180000.0,106.821960657835,166.0,-6.207391647621989,14.800000190734863,34.20000076293945,1526.0,83.0,2.2209999561309814,2802.1298828125,1526.0,0.0,1526.0,-0.1899999976158142,1526.0
14.199999809265137,160.0,1788051187000.0,106.82193400338292,166.0,-6.207199953496456,14.199999809265137,31.399999618530273,1533.0,83.0,2.3610000610351562,2822.6298828125,1533.0,0.0,1533.0,-0.09200000017881393,1533.0
15.0,160.0,1788051189000.0,106.82191765867174,168.0,-6.207152176648378,15.0,29.200000762939453,1535.0,84.0,2.3980000019073486,2828.080078125,1535.0,0.0,1535.0,0.4050000011920929,1535.0
18.600000381469727,160.0,1788051198000.0,106.8219302315265,164.0,-6.206991160288453,18.600000381469727,21.799999237060547,1544.0,82.0,2.1459999084472656,2845.949951171875,1544.0,0.0,1544.0,0.40799999237060547,1544.0
21.600000381469727,160.0,1788051205000.0,106.82194942608476,166.0,-6.206870460882783,21.600000381469727,22.799999237060547,1551.0,83.0,2.0250000953674316,2859.52001953125,1551.0,0.0,1551.0,0.42500001192092896,1551.0
26.399999618530273,162.0,1788051215000.0,106.82195152156055,161.0,-6.206704834476113,26.399999618530273,27.200000762939453,1561.0,80.0,1.968999981880188,2877.7900390625,1561.0,0.5,1561.0,0.47200000286102295,1561.0
28.0,159.0,1788051219000.0,106.8219503480941,157.0,-6.206636857241392,28.0,28.200000762939453,1565.0,78.0,1.940999984741211,2885.280029296875,1565.0,0.5,1565.0,0.43799999356269836,1565.0
29.399999618530273,159.0,1788051225000.0,106.82196191512048,157.0,-6.206546165049076,29.399999618530273,27.600000381469727,1571.0,78.0,1.9220000505447388,2895.39990234375,1571.0,0.5,1571.0,0.2280000001192093,1571.0
30.200000762939453,160.0,1788051232000.0,106.82198429480195,154.0,-6.2064453307539225,30.200000762939453,27.600000381469727,1578.0,77.0,1.875,2906.929931640625,1578.0,0.0,1578.0,0.10999999940395355,1578.0
31.0,162.0,1788051240000.0,106.82200541719794,161.0,-6.206319602206349,31.0,28.399999618530273,1586.0,80.0,1.8660000562667847,2921.0400390625,1586.0,0.5,1586.0,0.08799999952316284,1586.0
31.200000762939453,165.0,1788051242000.0,106.82200281880796,161.0,-6.206283140927553,31.200000762939453,28.600000381469727,1588.0,80.0,1.8660000562667847,2925.06005859375,1588.0,0.5,1588.0,0.0989999994635582,1588.0
33.400001525878906,163.0,1788051250000.0,106.82202838361263,162.0,-6.206134362146258,33.400001525878906,29.200000762939453,1596.0,81.0,1.875,2941.699951171875,1596.0,0.0,1596.0,0.29100000858306885,1596.0
34.599998474121094,162.0,1788051259000.0,106.82205839082599,159.0,-6.205988014116883,34.599998474121094,33.400001525878906,1605.0,79.0,1.8660000562667847,2958.1298828125,1605.0,0.5,1605.0,0.13699999451637268,1605.0
35.599998474121094,161.0,1788051267000.0,106.82205252349377,159.0,-6.205874774605036,35.599998474121094,36.599998474121094,1613.0,79.0,1.8569999933242798,2970.760009765625,1613.0,0.5,1613.0,0.11999999731779099,1613.0
37.0,161.0,1788051276000.0,106.8220303952694,160.0,-6.205746866762638,37.0,36.400001525878906,1622.0,80.0,1.819000005722046,2985.159912109375,1622.0,0.0,1622.0,0.1469999998807907,1622.0
35.599998474121094,158.0,1788051283000.0,106.8220298923552,153.0,-6.205654246732593,35.599998474121094,34.400001525878906,1629.0,76.0,1.7640000581741333,2995.5400390625,1629.0,0.5,1629.0,-0.1899999976158142,1629.0
35.400001525878906,157.0,1788051284000.0,106.82203131727874,155.0,-6.205638321116567,35.400001525878906,34.0,1630.0,77.0,1.753999948501587,2997.31005859375,1630.0,0.5,1630.0,-0.24500000476837158,1630.0
35.0,156.0,1788051286000.0,106.82203064672649,159.0,-6.205609571188688,35.0,32.599998474121094,1632.0,79.0,1.7359999418258667,3000.489990234375,1632.0,0.5,1632.0,-0.2029999941587448,1632.0
33.400001525878906,155.0,1788051291000.0,106.82204900309443,158.0,-6.205540336668491,33.400001525878906,30.600000381469727,1637.0,79.0,1.6979999542236328,3008.35009765625,1637.0,0.0,1637.0,-0.32600000500679016,1637.0
32.79999923706055,155.0,1788051292000.0,106.82205637916923,156.0,-6.205522399395704,32.79999923706055,30.600000381469727,1638.0,78.0,1.6890000104904175,3010.300048828125,1638.0,0.0,1638.0,-0.550000011920929,1638.0
32.0,155.0,1788051293000.0,106.82206853292882,156.0,-6.205504462122917,32.0,30.600000381469727,1639.0,78.0,1.6799999475479126,3012.6201171875,1639.0,0.0,1639.0,-0.7390000224113464,1639.0
29.0,153.0,1788051299000.0,106.82209921069443,156.0,-6.205409159883857,29.0,34.79999923706055,1645.0,78.0,1.6699999570846558,3023.429931640625,1645.0,0.0,1645.0,-0.5090000033378601,1645.0
27.399999618530273,156.0,1788051302000.0,106.82210834696889,160.0,-6.205370016396046,27.399999618530273,37.20000076293945,1648.0,80.0,1.6610000133514404,3027.969970703125,1648.0,0.0,1648.0,-0.5429999828338623,1648.0
26.200000762939453,153.0,1788051304000.0,106.82211480103433,160.0,-6.205344200134277,26.200000762939453,38.0,1650.0,80.0,1.6519999504089355,3030.889892578125,1650.0,0.0,1650.0,-0.5460000038146973,1650.0
25.799999237060547,153.0,1788051305000.0,106.82211698032916,162.0,-6.205329280346632,25.799999237060547,38.20000076293945,1651.0,81.0,1.6519999504089355,3032.56005859375,1651.0,0.0,1651.0,-0.5920000076293945,1651.0
24.399999618530273,155.0,1788051309000.0,106.82210692204535,157.0,-6.205283682793379,24.399999618530273,37.599998474121094,1655.0,78.0,1.6330000162124634,3037.7099609375,1655.0,0.5,1655.0,-0.34700000286102295,1655.0
23.799999237060547,159.0,1788051312000.0,106.82208420708776,149.0,-6.205255435779691,23.799999237060547,36.79999923706055,1658.0,74.0,1.6050000190734863,3041.719970703125,1658.0,0.5,1658.0,-0.14800000190734863,1658.0
23.799999237060547,158.0,1788051313000.0,106.82207699865103,149.0,-6.205246886238456,23.799999237060547,36.400001525878906,1659.0,74.0,1.5859999656677246,3042.949951171875,1659.0,0.5,1659.0,-0.12600000202655792,1659.0
22.200000762939453,160.0,1788051321000.0,106.82199678383768,156.0,-6.205146135762334,22.200000762939453,34.20000076293945,1667.0,78.0,1.5119999647140503,3055.64990234375,1667.0,0.0,1667.0,-0.18799999356269836,1667.0
22.200000762939453,161.0,1788051322000.0,106.8219989631325,156.0,-6.205132137984037,22.200000762939453,34.20000076293945,1668.0,78.0,1.5119999647140503,3057.199951171875,1668.0,0.0,1668.0,-0.07699999958276749,1668.0
22.200000762939453,161.0,1788051323000.0,106.82199837639928,156.0,-6.2051259353756905,22.200000762939453,34.0,1669.0,78.0,1.5119999647140503,3057.8798828125,1669.0,0.0,1669.0,-0.050999999046325684,1669.0
22.0,161.0,1788051325000.0,106.82200013659894,0.0,-6.205102717503905,22.0,34.20000076293945,1671.0,0.0,1.4839999675750732,3060.280029296875,1671.0,0.0,1671.0,-0.07400000095367432,1671.0
22.0,161.0,1788051326000.0,106.82200382463634,0.0,-6.20509416796267,22.0,34.20000076293945,1672.0,0.0,1.4839999675750732,3061.10009765625,1672.0,0.0,1672.0,-0.02199999988079071,1672.0
21.799999237060547,160.0,1788051329000.0,106.82201698422432,111.0,-6.205064915120602,21.799999237060547,34.400001525878906,1672.0,55.0,1.465000033378601,3061.10009765625,1672.0,0.5,1675.0,,1675.0
21.799999237060547,159.0,1788051330000.0,106.8220179900527,109.0,-6.2050543539226055,21.799999237060547,34.400001525878906,1673.0,54.0,1.1480000019073486,3062.239990234375,1673.0,0.5,1676.0,-0.06499999761581421,1676.0
